"","data_id","age","ethnicity","mom_ed","sex","age_y","college_grad","total","M1_F","M1_SE","M2_F","M2_SE","M3_F","M3_SE"
"708",130152,28,"White","Secondary","Female",0,0,36,1.79668569194444,0.289920458318963,3.64286210708009,0.647113647522201,1.4056339469868,0.207298589091117
"709",130153,27,"White","Secondary","Female",0,0,5,-0.172037817712967,0.177080814042213,-0.335970074214923,0.329571008972276,0.10029145861837,0.10599882042107
"710",130154,25,"White","Secondary","Female",0,0,12,0.361474006888302,0.103758868071036,0.622177451372629,0.148799686882148,0.417273311721869,0.0503636203617029
"711",130155,24,"White","College","Male",1,1,20,0.66921451254241,0.101633922911782,1.24339115127939,0.170056067331304,0.626176699133469,0.0557928820322676
"712",130156,29,"White","Secondary","Male",0,0,34,1.39690711551253,0.16206149285033,2.49972690264957,0.262568204916625,1.03669541742593,0.0856757596031293
"713",130158,20,"White","Secondary","Male",1,0,9,0.175903775149845,0.123901020427907,0.302894134190008,0.310665012070765,0.309930216110643,0.101960285364134
"714",130159,22,"White","Graduate","Female",1,0,4,-0.199265185207015,0.182098943108318,-0.376862784956285,0.358781041531425,0.0875716306585202,0.115583542504707
"715",130160,20,"White","Some College","Female",1,0,3,-0.31977059813543,0.206246611099749,-0.629419485886916,0.463986363642703,0.00406814815576112,0.157374124486346
"716",130161,22,"White","College","Male",1,1,7,0.0591773399657616,0.140875341920099,-0.00842590559200035,0.288806244967775,0.210650427988426,0.0949689043847464
"717",130162,20,"White","College","Male",1,1,2,-0.506509289586531,0.251271257606719,-1.0340218844623,0.439204753036107,-0.143961951417521,0.150207140489752
"718",130163,20,"White","Secondary","Male",1,0,27,0.947947032467751,0.105010076187566,1.70797008305161,0.198567835171364,0.780598674604686,0.0650539122064104
"719",130164,20,"White","Secondary","Male",1,0,3,-0.387069301187899,0.221324598506021,-0.830037236654716,0.471235257661648,-0.0677030719975586,0.165475575288446
"720",130166,29,"White","Secondary","Female",0,0,12,0.312037306938161,0.113829955098812,0.565584410950666,0.155504521072875,0.398162504721055,0.0515772473799769
"721",130167,20,"White","Secondary","Female",1,0,7,-0.00489386185999551,0.149814493498993,-0.141075309639679,0.230017564025064,0.165095859485474,0.0790306072150693
"722",130168,20,"White","Some College","Male",1,0,2,-0.531842049188145,0.258170870743735,-1.09786570381814,0.442651895339775,-0.165033490749711,0.142978716313695
"723",130169,20,"White","Graduate","Male",1,0,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"724",130170,20,"White","Some Secondary","Male",1,0,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"725",130171,20,"White","College","Male",1,1,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"726",130172,20,"White","Secondary","Female",1,0,5,-0.0472400450497955,0.156053233441241,-0.165623719264881,0.225823232264309,0.156612964536352,0.0776234719845447
"727",130173,20,"White","Some College","Male",1,0,4,-0.237328437618758,0.189367256304215,-0.4499921862059,0.40215044998109,0.0638570852796208,0.131384643939833
"728",130174,30,"White","Graduate","Female",0,0,36,1.69739078248294,0.251123082599638,3.31745864133795,0.652357267758224,1.30741198446071,0.206610659256871
"729",130175,22,"White","Some College","Female",1,0,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"730",130176,21,"White","Some College","Male",1,0,21,0.726778459987015,0.102545578276134,1.32584101875526,0.184949787557384,0.651226210158756,0.0572679512937086
"731",130177,20,"White","College","Female",1,1,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"732",130179,20,"White","Some College","Female",1,0,1,-0.756580552245078,0.327655156174461,-1.53157808555419,0.841551108903078,-0.244163646480873,0.178042894087073
"733",130180,23,"White","Some Graduate","Female",1,1,22,0.717050216865188,0.103872027714662,1.30592906753432,0.182653631083522,0.645442280392909,0.0571252994598233
"734",130181,29,"White","Graduate","Male",0,0,4,-0.136190571953097,0.170693462712989,-0.262468384946737,0.271126865958351,0.123783595287471,0.0882742070818307
"735",130182,20,"White","Some College","Female",1,0,21,0.721925555187107,0.103279549005513,1.32712725301441,0.185063861919089,0.651761451073389,0.057273230904594
"736",130183,30,"White","Secondary","Female",0,0,26,0.952579260133906,0.104414278908937,1.72615678939118,0.202971205457652,0.786475810344141,0.0653935924735294
"737",130184,30,"White","Some College","Female",0,0,8,0.219541067845079,0.120367316701527,0.450205148046236,0.241149231343276,0.359145549204246,0.0808626742264361
"738",130185,30,"White","Some College","Female",0,0,36,1.6673908429468,0.240198005004208,3.2041517371246,0.636340250935435,1.27275375425068,0.204167619889589
"739",130186,30,"White","Secondary","Female",0,0,27,0.975242651813941,0.101589800255739,1.77185098911018,0.211203658326769,0.800149792615649,0.0660591546156621
"740",130187,30,"White","Secondary","Female",0,0,30,1.10627956492556,0.118243995244238,2.04194094900196,0.203433249135016,0.884854303248476,0.0695768941930105
"741",130188,21,"White","Secondary","Female",1,0,5,-0.153555446557898,0.173756483588745,-0.320356216744998,0.317574705577932,0.105159073068,0.102217699687996
"742",130189,29,"White","College","Female",0,1,22,0.784751703529359,0.087578770545792,1.4482261092884,0.177485278552081,0.686442274642374,0.0557754629693096
"743",130190,30,"White","College","Female",0,1,23,0.837162009329266,0.0939429641142541,1.5478886428071,0.161258664271524,0.720150963227604,0.0577197465375598
"744",130191,18,"White","Secondary","Male",1,0,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"745",130192,17,"White","College","Female",1,1,2,-0.466476693982019,0.240763291556844,-0.951034065394006,0.452089608238967,-0.113234160165452,0.159043076488368
"746",130193,30,"White","College","Female",0,1,37,2.11055950157113,0.428369026430466,4.13792257876096,0.585711366351637,1.61974863179879,0.277810679753226
"747",130194,30,"White","College","Female",0,1,16,0.565955084149923,0.0922787034313108,1.06191295316657,0.193531988034061,0.560387014145125,0.0660118850237803
"748",130195,18,"White","Some College","Male",1,0,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"749",130196,28,"White","Some College","Female",0,0,16,0.494018331285581,0.106955980825808,0.862644032101434,0.235387175886539,0.496222971954562,0.0749137558984902
"750",130198,17,"White","Graduate","Female",1,0,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"751",130202,25,"White","Some College","Male",0,0,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"752",130203,25,"White","College","Male",0,1,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"753",130204,30,"White","Some College","Female",0,0,31,1.17179962665004,0.123621930318054,2.14063873043854,0.217423825552111,0.919602817874932,0.0735330438865248
"754",130205,29,"Black","Some College","Male",0,0,1,-0.827420432632645,0.352311982584153,-1.82554989756563,1.05380059199749,-0.291081490112645,0.25347234551779
"755",130206,20,"White","Some College","Female",1,0,1,-0.835088420851448,0.355045754508616,-1.83716982837034,1.06032599386943,-0.292859776922463,0.256244130030179
"756",130208,24,"White","College","Male",1,1,3,-0.313297759433732,0.204860390663294,-0.643651248878103,0.466488784243128,-0.000869754147708601,0.158691160501684
"757",130209,20,"White","Some College","Female",1,0,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"758",130211,20,"Hispanic","Graduate","Male",1,0,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"759",130213,26,"White","Some College","Female",0,0,21,0.729004776854696,0.102162029863038,1.33609323043727,0.185741066596311,0.6543576952979,0.0572797543345826
"760",130214,28,"White","Secondary","Female",0,0,22,0.771754749329589,0.0908118945667268,1.41855696652272,0.182392288538051,0.677741461995021,0.0562513320020237
"761",130215,26,"Asian","Some College","Female",0,0,13,0.412238421719827,0.0985311902173388,0.686531287139255,0.179993483996597,0.439734978964301,0.0607750636932678
"762",130216,27,"White","Graduate","Female",0,0,26,0.93810307278897,0.10615260939625,1.69386675847004,0.194763970271105,0.775888603659853,0.0647470908870948
"763",130217,23,"Hispanic","Secondary","Male",1,0,4,-0.257740502940351,0.193395092053099,-0.518529376835376,0.43276995918252,0.0416013005426678,0.143325825723015
"764",130218,18,"White","Secondary","Male",1,0,3,-0.285163561808185,0.198959463860847,-0.525829157462446,0.435496408434596,0.0401219258615463,0.144020820097497
"765",130220,27,"White","Secondary","Male",0,0,12,0.351833728739209,0.105911435992013,0.611652252469691,0.146329848185036,0.413713536264408,0.0492602356290392
"766",130221,25,"White","College","Female",0,1,27,0.928310922408462,0.107025122302394,1.67206989502142,0.18834175060016,0.768420059206672,0.0641803669659937
"767",130222,20,"White","Some Graduate","Female",1,1,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"768",130223,19,"White","College","Male",1,1,1,-0.816840995078455,0.348559845864672,-1.71443996980024,0.984715929462237,-0.271325000470131,0.221827911487808
"769",130224,24,"Black","Secondary","Male",1,0,6,-0.0300904477140091,0.153469498938872,-0.147707543774779,0.228321454968306,0.162960837060877,0.0785593590325869
"770",130225,17,"White","Secondary","Male",1,0,2,-0.568419760069744,0.268476457593208,-1.14216869842149,0.459121183937652,-0.178695904342164,0.138802034168493
"771",130227,22,"White","Graduate","Female",1,0,11,0.264839780173948,0.118476523653548,0.510105281647504,0.196094517522636,0.379497246714034,0.065808971813018
"772",130228,30,"White","Graduate","Female",0,0,37,2.11055950157113,0.428369026430466,4.13792257876096,0.585711366351637,1.61974863179879,0.277810679753226
"773",130229,16,"White","Some College","Male",1,0,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"774",130230,28,"White","College","Female",0,1,35,1.49573256423697,0.1861050364732,2.66274780543658,0.371939455591091,1.09144019871797,0.125995905080552
"775",130231,18,"White","Secondary","Female",1,0,4,-0.258462483235362,0.193539302529829,-0.543311989731197,0.441626361348098,0.0333976837031207,0.147028926942909
"776",130232,28,"White","Some College","Male",0,0,10,0.244464167428829,0.119348901527607,0.477336854052222,0.221731606872756,0.368307176332786,0.0745373156675392
"777",130234,29,"White","Secondary","Female",0,0,30,1.12112715703688,0.119869851751462,2.06222617146502,0.204748837037323,0.89199621463935,0.0701830239542397
"778",130235,21,"White","Secondary","Female",1,0,6,0.0107057189025383,0.147619101522481,-0.0980285117064441,0.247237143004772,0.180192413678148,0.0837665110086357
"779",130236,28,"White","Some College","Male",0,0,9,0.16082455574357,0.125782295897636,0.264901351531931,0.319529925730413,0.297733001989716,0.104311053710425
"780",130237,29,"White","Secondary","Female",0,0,20,0.728305338102751,0.102285645491832,1.34331628646046,0.186135517592908,0.656241247640451,0.0572649700510646
"781",130238,21,"White","Some College","Female",1,0,3,-0.289976635108975,0.199954879664564,-0.573620466456045,0.45095052007965,0.0248870191686224,0.150487988865374
"782",130239,21,"White","Secondary","Female",1,0,6,-0.0709910631336723,0.15976801726467,-0.212267508457379,0.236919093417473,0.139990856743248,0.0796714450295543
"783",130243,17,"Black","Some Secondary","Male",1,0,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"784",130244,24,"Black","Secondary","Female",1,0,20,0.665627142575751,0.100891564856122,1.23602714378529,0.168271960567444,0.62371074357836,0.0555942851677629
"785",130245,18,"Black","Some Graduate","Female",1,1,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"786",130249,29,"Black","Some Secondary","Female",0,0,5,-0.0992168382140429,0.164377329844682,-0.218173518893038,0.240070326525394,0.138169056221471,0.0803450001826718
"787",130250,30,"Black","Secondary","Male",0,0,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"788",130251,19,"Black","Secondary","Female",1,0,5,-0.16563512564726,0.175921744385414,-0.321742231500577,0.318655782935768,0.104689314877607,0.102583576826521
"789",130252,19,"Black","Secondary","Female",1,0,2,-0.56029781584801,0.266153145691407,-1.13933228115475,0.457657712136943,-0.17774625668944,0.139051015207501
"790",130253,22,"Black","Secondary","Male",1,0,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"791",130254,28,"White","Some College","Male",0,0,1,-0.77483351549896,0.333899343222891,-1.57723556328367,0.881036405485197,-0.250762453530939,0.18835212940257
"792",130256,19,"Black","Some College","Female",1,0,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"793",130257,29,"White","Secondary","Male",0,0,33,1.3329576949618,0.148714567714774,2.41076877100878,0.247740563760084,1.00829977399903,0.0805158905038055
"794",130258,30,"White","College","Female",0,1,36,1.69739078248294,0.251123082599638,3.31745864133795,0.652357267758224,1.30741198446071,0.206610659256871
"795",130259,30,"White","Some Graduate","Female",0,1,30,1.09970550255705,0.117386226209668,2.02861973709164,0.20311943461529,0.880184471519695,0.0692431297477649
"796",130265,16,"White","College","Female",1,1,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"797",130267,17,"White","Some College","Male",1,0,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"798",130269,18,"White","College","Female",1,1,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"799",130270,17,"Other","College","Female",1,1,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"800",130271,17,"White","College","Female",1,1,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"801",130273,19,"White","College","Female",1,1,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"802",130274,19,"White","Some College","Male",1,0,2,-0.535945904226616,0.259306912058528,-1.09990544888553,0.443119527678575,-0.165592454776202,0.142790633352449
